,datesold,price,bedrooms
3600,2011-03-17,460000,3
3601,2011-03-17,880000,4
3602,2011-03-18,460000,3
3603,2011-03-18,485000,3
3604,2011-03-18,525000,3
3605,2011-03-18,631500,4
3606,2011-03-18,800000,4
3607,2011-03-18,890000,5
3608,2011-03-19,601000,4
3609,2011-03-19,687000,5
3610,2011-03-19,694000,3
3611,2011-03-19,895000,4
3612,2011-03-19,900000,4
3613,2011-03-19,1310000,3
3614,2011-03-21,490000,5
3615,2011-03-21,600000,3
3616,2011-03-21,615550,3
3617,2011-03-21,639950,4
3618,2011-03-21,970000,4
3619,2011-03-22,555000,3
3620,2011-03-22,640000,3
3621,2011-03-22,775500,3
3622,2011-03-23,445000,3
3623,2011-03-23,457000,4
3624,2011-03-23,475000,3
3625,2011-03-23,477000,4
3626,2011-03-23,530000,4
3627,2011-03-23,685000,4
3628,2011-03-23,1500000,4
3629,2011-03-24,340000,3
3630,2011-03-24,372500,3
3631,2011-03-24,486000,3
3632,2011-03-24,490000,4
3633,2011-03-24,585000,4
3634,2011-03-24,624000,4
3635,2011-03-25,385000,3
3636,2011-03-25,426000,3
3637,2011-03-25,437000,3
3638,2011-03-25,460000,3
3639,2011-03-25,521500,4
3640,2011-03-25,560000,5
3641,2011-03-25,560000,3
3642,2011-03-25,585000,4
3643,2011-03-25,595000,4
3644,2011-03-25,615000,4
3645,2011-03-25,730000,2
3646,2011-03-25,735000,4
3647,2011-03-26,412000,3
3648,2011-03-26,725000,3
3649,2011-03-26,750000,3
3650,2011-03-26,845000,4
3651,2011-03-26,865000,3
3652,2011-03-26,984000,4
3653,2011-03-26,1135001,4
3654,2011-03-27,1015000,4
3655,2011-03-28,440000,3
3656,2011-03-28,490000,3
3657,2011-03-28,510000,4
3658,2011-03-29,399950,3
3659,2011-03-29,400000,3
3660,2011-03-29,450000,3
3661,2011-03-29,654000,4
3662,2011-03-29,930000,4
3663,2011-03-30,447500,3
3664,2011-03-30,552500,4
3665,2011-03-30,590000,4
3666,2011-03-30,730000,3
3667,2011-03-30,1200000,4
3668,2011-03-31,390000,3
3669,2011-03-31,472250,4
3670,2011-03-31,544000,4
3671,2011-03-31,625000,4
3672,2011-03-31,660000,3
3673,2011-03-31,1010000,4
3674,2011-04-01,400000,3
3675,2011-04-01,412500,3
3676,2011-04-01,415000,3
3677,2011-04-01,500000,4
3678,2011-04-01,535000,4
3679,2011-04-01,580000,4
3680,2011-04-01,802000,3
3681,2011-04-01,870000,4
3682,2011-04-02,594000,3
3683,2011-04-04,398000,3
3684,2011-04-04,400000,3
3685,2011-04-04,539000,4
3686,2011-04-04,548500,4
3687,2011-04-04,587000,4
3688,2011-04-04,597000,3
3689,2011-04-04,600000,4
3690,2011-04-04,610000,4
3691,2011-04-04,625000,4
3692,2011-04-04,750000,5
3693,2011-04-04,870000,4
3694,2011-04-05,505000,3
3695,2011-04-05,560000,4
3696,2011-04-05,705500,4
3697,2011-04-05,720000,4
3698,2011-04-05,720000,4
3699,2011-04-05,993000,5
3700,2011-04-06,370000,4
3701,2011-04-06,405000,3
3702,2011-04-06,410000,3
3703,2011-04-06,425000,3
3704,2011-04-06,433000,3
3705,2011-04-06,490000,3
3706,2011-04-06,530000,3
3707,2011-04-06,530000,3
3708,2011-04-06,550000,3
3709,2011-04-06,563000,5
3710,2011-04-06,610000,4
3711,2011-04-06,620000,2
3712,2011-04-06,685000,4
3713,2011-04-06,700000,4
3714,2011-04-06,1725000,5
3715,2011-04-07,397500,3
3716,2011-04-07,424000,3
3717,2011-04-07,450000,4
3718,2011-04-07,533420,4
3719,2011-04-07,741190,4
3720,2011-04-08,375000,3
3721,2011-04-08,376500,3
3722,2011-04-08,432000,3
3723,2011-04-08,585000,4
3724,2011-04-08,630000,4
3725,2011-04-08,748000,4
3726,2011-04-08,1455000,3
3727,2011-04-09,550000,4
3728,2011-04-09,578000,4
3729,2011-04-09,870000,5
3730,2011-04-11,537500,4
3731,2011-04-11,560000,4
3732,2011-04-11,755000,3
3733,2011-04-12,384000,3
3734,2011-04-12,385000,3
3735,2011-04-12,410000,3
3736,2011-04-12,427000,4
3737,2011-04-12,500000,4
3738,2011-04-12,515000,3
3739,2011-04-12,615000,4
3740,2011-04-12,630000,4
3741,2011-04-13,388000,3
3742,2011-04-13,490000,3
3743,2011-04-13,502000,4
3744,2011-04-13,620000,4
3745,2011-04-13,650000,4
3746,2011-04-13,665000,3
3747,2011-04-13,735000,4
3748,2011-04-14,428650,3
3749,2011-04-14,580000,4
3750,2011-04-15,390000,3
3751,2011-04-15,520000,3
3752,2011-04-15,545000,4
3753,2011-04-15,600000,3
3754,2011-04-15,655000,4
3755,2011-04-15,950000,4
3756,2011-04-15,1000000,4
3757,2011-04-16,503000,4
3758,2011-04-16,540000,5
3759,2011-04-16,997000,4
3760,2011-04-16,1100000,4
3761,2011-04-18,390000,3
3762,2011-04-18,403000,3
3763,2011-04-18,480000,3
3764,2011-04-18,486000,4
3765,2011-04-18,532000,4
3766,2011-04-18,635000,5
3767,2011-04-18,642000,4
3768,2011-04-19,420000,3
3769,2011-04-19,437000,3
3770,2011-04-19,460000,3
3771,2011-04-19,580000,5
3772,2011-04-19,1150000,4
3773,2011-04-20,316000,3
3774,2011-04-20,510000,3
3775,2011-04-20,567000,3
3776,2011-04-20,652500,3
3777,2011-04-21,440000,3
3778,2011-04-21,512000,4
3779,2011-04-21,540000,4
3780,2011-04-21,540500,3
3781,2011-04-21,550000,4
3782,2011-04-21,670000,5
3783,2011-04-21,924000,5
3784,2011-04-27,437000,3
3785,2011-04-27,440000,3
3786,2011-04-27,475000,3
3787,2011-04-27,490000,3
3788,2011-04-27,545000,3
3789,2011-04-27,626000,4
3790,2011-04-27,665000,5
3791,2011-04-28,375000,2
3792,2011-04-28,427000,3
3793,2011-04-28,440000,3
3794,2011-04-28,485000,3
3795,2011-04-28,612000,4
3796,2011-04-29,360000,3
3797,2011-04-29,430000,3
3798,2011-04-29,465000,3
3799,2011-04-29,470000,2
3800,2011-04-29,471000,3
3801,2011-04-29,477500,4
3802,2011-04-29,521000,4
3803,2011-04-29,535000,4
3804,2011-04-29,640000,3
3805,2011-04-29,675000,5
3806,2011-04-29,686000,3
3807,2011-04-30,527500,3
3808,2011-04-30,701000,3
3809,2011-04-30,750000,4
3810,2011-04-30,845000,5
3811,2011-05-02,513500,3
3812,2011-05-02,580000,3
3813,2011-05-02,625000,4
3814,2011-05-02,661800,5
3815,2011-05-02,785000,4
3816,2011-05-02,1100000,4
3817,2011-05-03,425000,3
3818,2011-05-03,432500,3
3819,2011-05-03,449000,3
3820,2011-05-03,470000,3
3821,2011-05-03,515000,3
3822,2011-05-03,685000,4
3823,2011-05-03,757000,4
3824,2011-05-03,780000,3
3825,2011-05-03,1005000,3
3826,2011-05-03,1110000,4
3827,2011-05-04,435000,3
3828,2011-05-04,462500,3
3829,2011-05-04,485000,4
3830,2011-05-04,491000,3
3831,2011-05-04,503000,3
3832,2011-05-04,505000,4
3833,2011-05-04,530000,4
3834,2011-05-04,570000,4
3835,2011-05-04,760000,4
3836,2011-05-04,835000,4
3837,2011-05-05,349950,3
3838,2011-05-05,395000,3
3839,2011-05-05,399000,3
3840,2011-05-05,407000,3
3841,2011-05-05,500000,4
3842,2011-05-05,1330000,4
3843,2011-05-06,409000,3
3844,2011-05-06,422500,3
3845,2011-05-06,454000,3
3846,2011-05-06,500000,3
3847,2011-05-06,535000,3
3848,2011-05-06,690000,3
3849,2011-05-06,844000,4
3850,2011-05-06,2000000,4
3851,2011-05-07,715500,3
3852,2011-05-07,735000,3
3853,2011-05-08,611000,3
3854,2011-05-09,410000,3
3855,2011-05-09,429000,3
3856,2011-05-09,480000,2
3857,2011-05-09,492000,3
3858,2011-05-09,635000,4
3859,2011-05-09,649000,4
3860,2011-05-10,374500,3
3861,2011-05-10,397000,3
3862,2011-05-10,432000,3
3863,2011-05-10,555000,3
3864,2011-05-10,590000,3
3865,2011-05-10,750000,4
3866,2011-05-11,393500,3
3867,2011-05-11,396000,3
3868,2011-05-11,630000,4
3869,2011-05-12,363000,3
3870,2011-05-12,410000,3
3871,2011-05-12,580000,4
3872,2011-05-13,442000,3
3873,2011-05-13,445000,4
3874,2011-05-13,570000,5
3875,2011-05-13,585000,4
3876,2011-05-13,730000,4
3877,2011-05-13,1330000,3
3878,2011-05-14,417000,3
3879,2011-05-14,610000,4
3880,2011-05-16,442000,3
3881,2011-05-16,445000,3
3882,2011-05-16,458500,3
3883,2011-05-16,494700,3
3884,2011-05-16,505000,4
3885,2011-05-16,505000,3
3886,2011-05-16,512000,3
3887,2011-05-16,517000,3
3888,2011-05-16,855500,4
3889,2011-05-17,370000,2
3890,2011-05-17,427000,3
3891,2011-05-17,460000,3
3892,2011-05-17,515000,4
3893,2011-05-17,580000,4
3894,2011-05-17,620000,4
3895,2011-05-18,530000,4
3896,2011-05-19,425000,2
3897,2011-05-19,631000,2
3898,2011-05-20,325000,2
3899,2011-05-20,409000,3
3900,2011-05-20,559950,5
3901,2011-05-20,585000,3
3902,2011-05-20,805000,4
3903,2011-05-20,815000,3
3904,2011-05-21,344500,3
3905,2011-05-21,830000,4
3906,2011-05-23,478000,4
3907,2011-05-23,487000,3
3908,2011-05-23,597000,4
3909,2011-05-23,685000,4
3910,2011-05-24,435000,3
3911,2011-05-24,560000,4
3912,2011-05-24,602500,4
3913,2011-05-24,605000,4
3914,2011-05-24,1090000,5
3915,2011-05-25,385000,3
3916,2011-05-25,455000,3
3917,2011-05-25,484500,4
3918,2011-05-25,520000,4
3919,2011-05-25,535000,4
3920,2011-05-25,562000,3
3921,2011-05-25,615000,3
3922,2011-05-25,670000,4
3923,2011-05-25,715678,3
3924,2011-05-26,464000,3
3925,2011-05-26,472000,3
3926,2011-05-26,516000,4
3927,2011-05-26,520000,3
3928,2011-05-26,580000,3
3929,2011-05-26,586000,4
3930,2011-05-27,335000,2
3931,2011-05-27,455000,3
3932,2011-05-27,510000,3
3933,2011-05-27,1475000,3
3934,2011-05-28,410000,3
3935,2011-05-28,760000,4
3936,2011-05-30,455000,3
3937,2011-05-30,467000,4
3938,2011-05-30,480000,3
3939,2011-05-30,520000,3
3940,2011-05-30,550000,4
3941,2011-05-30,817000,4
3942,2011-05-31,425000,4
3943,2011-05-31,475000,3
3944,2011-05-31,733000,3
3945,2011-05-31,1350000,4
3946,2011-06-01,345000,3
3947,2011-06-01,370000,3
3948,2011-06-01,375000,3
3949,2011-06-01,430000,4
3950,2011-06-01,455000,3
3951,2011-06-01,515000,3
3952,2011-06-01,575000,4
3953,2011-06-01,595000,3
3954,2011-06-01,692500,4
3955,2011-06-01,770000,4
3956,2011-06-02,375000,2
3957,2011-06-02,645000,4
3958,2011-06-03,384000,3
3959,2011-06-03,552000,4
3960,2011-06-03,580000,4
3961,2011-06-03,650000,4
3962,2011-06-06,377000,3
3963,2011-06-06,380000,3
3964,2011-06-06,487000,3
3965,2011-06-06,635000,5
3966,2011-06-06,4150000,3
3967,2011-06-07,375000,2
3968,2011-06-07,731000,4
3969,2011-06-07,900000,4
3970,2011-06-08,252500,3
3971,2011-06-08,255500,3
3972,2011-06-08,261000,4
3973,2011-06-08,620000,4
3974,2011-06-08,660000,4
3975,2011-06-08,800000,4
3976,2011-06-09,363500,2
3977,2011-06-09,388600,3
3978,2011-06-09,430000,3
3979,2011-06-09,790000,4
3980,2011-06-09,819990,5
3981,2011-06-10,445000,4
3982,2011-06-10,450000,4
3983,2011-06-10,498000,4
3984,2011-06-10,590000,3
3985,2011-06-11,500000,4
3986,2011-06-11,841000,4
3987,2011-06-14,380000,3
3988,2011-06-14,386990,3
3989,2011-06-14,500000,4
3990,2011-06-14,505000,3
3991,2011-06-14,530000,3
3992,2011-06-14,565000,3
3993,2011-06-14,595000,4
3994,2011-06-14,660000,4
3995,2011-06-14,900000,3
3996,2011-06-14,1080000,4
3997,2011-06-15,443000,3
3998,2011-06-15,545000,4
3999,2011-06-15,610000,3
4000,2011-06-15,805000,5
4001,2011-06-15,1300000,5
4002,2011-06-16,415000,4
4003,2011-06-16,433000,4
4004,2011-06-16,531000,4
4005,2011-06-16,605000,4
4006,2011-06-16,605000,5
4007,2011-06-16,800000,4
4008,2011-06-17,528000,4
4009,2011-06-17,660000,4
4010,2011-06-17,660000,4
4011,2011-06-17,755000,3
4012,2011-06-18,385000,2
4013,2011-06-18,456000,3
4014,2011-06-18,622500,4
4015,2011-06-18,655000,3
4016,2011-06-18,840000,4
4017,2011-06-20,385000,3
4018,2011-06-20,412000,3
4019,2011-06-20,425000,4
4020,2011-06-20,500000,4
4021,2011-06-20,525000,3
4022,2011-06-20,536000,4
4023,2011-06-20,571000,3
4024,2011-06-20,640000,4
4025,2011-06-21,517000,4
4026,2011-06-21,525000,4
4027,2011-06-21,750000,4
4028,2011-06-23,386000,3
4029,2011-06-23,440000,4
4030,2011-06-23,529000,4
4031,2011-06-23,790000,5
4032,2011-06-23,860000,3
4033,2011-06-24,460000,3
4034,2011-06-27,375000,3
4035,2011-06-27,430000,3
4036,2011-06-27,458000,4
4037,2011-06-27,630000,4
4038,2011-06-27,642000,4
4039,2011-06-28,415000,3
4040,2011-06-28,443000,3
4041,2011-06-28,500000,4
4042,2011-06-28,530000,4
4043,2011-06-28,569000,4
4044,2011-06-28,570000,3
4045,2011-06-28,615000,4
4046,2011-06-28,875000,2
4047,2011-06-29,462000,3
4048,2011-06-29,490000,4
4049,2011-06-29,573500,4
4050,2011-06-29,590000,3
4051,2011-06-29,600000,4
4052,2011-06-29,600000,4
4053,2011-06-29,615000,4
4054,2011-06-29,630000,4
4055,2011-06-29,680000,4
4056,2011-06-29,750000,3
4057,2011-06-29,883500,3
4058,2011-06-30,410000,3
4059,2011-07-01,405000,3
4060,2011-07-01,445000,3
4061,2011-07-01,454000,3
4062,2011-07-01,582000,4
4063,2011-07-01,625000,4
4064,2011-07-01,670000,5
4065,2011-07-02,670000,4
4066,2011-07-03,572000,4
4067,2011-07-04,368000,3
4068,2011-07-04,410000,3
4069,2011-07-04,425000,3
4070,2011-07-04,434000,3
4071,2011-07-04,435000,3
4072,2011-07-04,437500,3
4073,2011-07-04,441000,3
4074,2011-07-04,455000,3
4075,2011-07-04,457500,4
4076,2011-07-04,505000,4
4077,2011-07-04,530000,4
4078,2011-07-04,570000,5
4079,2011-07-04,590000,4
4080,2011-07-04,611000,4
4081,2011-07-04,745000,4
4082,2011-07-04,761000,3
4083,2011-07-04,900000,4
4084,2011-07-05,515000,3
4085,2011-07-05,585000,4
4086,2011-07-06,460000,3
4087,2011-07-07,460000,3
4088,2011-07-07,507000,3
4089,2011-07-07,657000,4
4090,2011-07-07,665000,4
4091,2011-07-08,395000,3
4092,2011-07-08,530000,4
4093,2011-07-08,618000,4
4094,2011-07-08,820000,4
4095,2011-07-09,725000,4
4096,2011-07-09,895000,3
4097,2011-07-09,1030000,4
4098,2011-07-11,445000,3
4099,2011-07-11,565000,3
4100,2011-07-11,580000,4
4101,2011-07-12,530000,4
4102,2011-07-12,532000,4
4103,2011-07-12,618000,4
4104,2011-07-13,380000,3
4105,2011-07-13,420000,3
4106,2011-07-13,433500,3
4107,2011-07-13,550000,4
4108,2011-07-13,583500,3
4109,2011-07-13,638000,4
4110,2011-07-13,900000,3
4111,2011-07-14,449950,3
4112,2011-07-14,658000,4
4113,2011-07-14,671000,4
4114,2011-07-15,390000,4
4115,2011-07-15,442500,4
4116,2011-07-15,460000,3
4117,2011-07-15,510000,4
4118,2011-07-15,720000,3
4119,2011-07-16,595000,3
4120,2011-07-16,602500,3
4121,2011-07-16,606000,4
4122,2011-07-16,617250,4
4123,2011-07-16,640000,3
4124,2011-07-16,690000,4
4125,2011-07-18,395000,3
4126,2011-07-18,465000,3
4127,2011-07-18,467000,3
4128,2011-07-18,488500,3
4129,2011-07-18,530000,3
4130,2011-07-18,630000,4
4131,2011-07-19,350000,3
4132,2011-07-19,580000,3
4133,2011-07-20,526000,4
4134,2011-07-20,535000,4
4135,2011-07-20,590000,3
4136,2011-07-20,639950,3
4137,2011-07-20,680000,4
4138,2011-07-20,747000,4
4139,2011-07-20,1780000,3
4140,2011-07-21,433500,3
4141,2011-07-21,515000,3
4142,2011-07-22,415000,3
4143,2011-07-22,465000,3
4144,2011-07-22,465000,3
4145,2011-07-22,487000,3
4146,2011-07-22,650000,4
4147,2011-07-22,695000,5
4148,2011-07-22,712000,5
4149,2011-07-22,795000,4
4150,2011-07-22,1200000,4
4151,2011-07-23,453000,3
4152,2011-07-23,655000,2
4153,2011-07-23,975000,4
4154,2011-07-25,394000,3
4155,2011-07-25,429000,3
4156,2011-07-25,435000,3
4157,2011-07-25,562000,4
4158,2011-07-25,645000,4
4159,2011-07-25,730000,3
4160,2011-07-26,315000,3
4161,2011-07-26,424000,3
4162,2011-07-26,425250,3
4163,2011-07-26,520000,4
4164,2011-07-26,557000,5
4165,2011-07-27,510000,3
4166,2011-07-27,566000,3
4167,2011-07-28,387500,3
4168,2011-07-28,395000,3
4169,2011-07-28,435000,3
4170,2011-07-28,507825,3
4171,2011-07-28,512000,4
4172,2011-07-28,525450,4
4173,2011-07-29,360000,3
4174,2011-07-29,482000,3
4175,2011-07-29,485000,4
4176,2011-07-29,599000,4
4177,2011-07-29,636000,4
4178,2011-07-30,434000,3
4179,2011-07-30,761000,3
4180,2011-07-30,850000,3
4181,2011-08-01,450000,4
4182,2011-08-01,680000,4
4183,2011-08-02,475000,3
4184,2011-08-03,390000,3
4185,2011-08-03,410000,4
4186,2011-08-03,440000,3
4187,2011-08-03,535500,4
4188,2011-08-03,550000,4
4189,2011-08-03,575000,4
4190,2011-08-03,610000,2
4191,2011-08-03,610803,4
4192,2011-08-03,635000,3
4193,2011-08-03,660000,4
4194,2011-08-03,710000,2
4195,2011-08-04,390000,3
4196,2011-08-04,480000,4
4197,2011-08-04,571000,4
4198,2011-08-04,671000,4
4199,2011-08-04,740000,4
4200,2011-08-05,365000,3
4201,2011-08-05,373000,3
4202,2011-08-05,420000,3
4203,2011-08-05,420000,3
4204,2011-08-05,422000,3
4205,2011-08-05,447500,3
4206,2011-08-05,450000,3
4207,2011-08-05,475000,3
4208,2011-08-05,477000,4
4209,2011-08-05,494000,3
4210,2011-08-05,499000,3
4211,2011-08-05,502000,3
4212,2011-08-05,553000,5
4213,2011-08-05,670000,3
4214,2011-08-05,725000,4
4215,2011-08-05,904000,3
4216,2011-08-08,412000,3
4217,2011-08-08,420000,3
4218,2011-08-08,499000,3
4219,2011-08-08,536000,4
4220,2011-08-08,545000,4
4221,2011-08-08,720000,5
4222,2011-08-09,461000,3
4223,2011-08-09,491000,3
4224,2011-08-09,513000,4
4225,2011-08-09,730000,3
4226,2011-08-10,416000,3
4227,2011-08-10,460000,4
4228,2011-08-11,521000,4
4229,2011-08-11,635000,4
4230,2011-08-11,688000,3
4231,2011-08-12,507500,3
4232,2011-08-12,525000,4
4233,2011-08-12,570000,3
4234,2011-08-12,850000,4
4235,2011-08-13,670000,4
4236,2011-08-13,1650000,3
4237,2011-08-15,410000,3
4238,2011-08-15,453500,3
4239,2011-08-15,528000,4
4240,2011-08-16,389000,3
4241,2011-08-16,415000,3
4242,2011-08-16,539950,4
4243,2011-08-16,748000,1
4244,2011-08-17,425000,3
4245,2011-08-17,520000,4
4246,2011-08-17,640000,3
4247,2011-08-17,650000,4
4248,2011-08-17,882500,3
4249,2011-08-18,473000,3
4250,2011-08-18,505000,3
4251,2011-08-18,520000,3
4252,2011-08-18,600000,3
4253,2011-08-18,652500,3
4254,2011-08-19,505000,4
4255,2011-08-19,595500,3
4256,2011-08-19,619950,4
4257,2011-08-19,649000,4
4258,2011-08-19,815000,4
4259,2011-08-20,395000,3
4260,2011-08-20,610000,3
4261,2011-08-20,650000,4
4262,2011-08-20,791000,3
4263,2011-08-20,800000,5
4264,2011-08-20,1000000,4
4265,2011-08-22,445000,3
4266,2011-08-22,455000,3
4267,2011-08-22,457500,4
4268,2011-08-22,475000,3
4269,2011-08-22,520000,4
4270,2011-08-23,327000,3
4271,2011-08-23,432000,4
4272,2011-08-23,435000,3
4273,2011-08-23,565000,4
4274,2011-08-23,755000,4
4275,2011-08-23,830000,4
4276,2011-08-24,372000,1
4277,2011-08-24,530000,4
4278,2011-08-24,575000,5
4279,2011-08-25,360000,3
4280,2011-08-25,362000,3
4281,2011-08-25,500000,4
4282,2011-08-25,579950,4
4283,2011-08-26,418000,3
4284,2011-08-26,435000,2
4285,2011-08-26,620000,4
4286,2011-08-26,700000,5
4287,2011-08-26,864000,5
4288,2011-08-27,586000,4
4289,2011-08-27,670000,4
4290,2011-08-27,735000,4
4291,2011-08-27,967000,4
4292,2011-08-29,440000,3
4293,2011-08-29,1175000,5
4294,2011-08-30,370000,3
4295,2011-08-30,380000,3
4296,2011-08-30,390000,2
4297,2011-08-30,550000,4
4298,2011-08-30,600000,3
4299,2011-08-30,820000,3
4300,2011-08-31,370000,3
4301,2011-08-31,517500,4
4302,2011-08-31,650000,3
4303,2011-08-31,685000,4
4304,2011-08-31,720250,5
4305,2011-08-31,930000,3
4306,2011-09-01,425000,3
4307,2011-09-01,429000,3
4308,2011-09-01,2500000,5
4309,2011-09-02,358000,3
4310,2011-09-02,425000,3
4311,2011-09-02,458000,3
4312,2011-09-02,527500,3
4313,2011-09-02,625000,4
4314,2011-09-03,372500,3
4315,2011-09-05,380000,3
4316,2011-09-05,427500,3
4317,2011-09-05,462000,4
4318,2011-09-05,665000,4
4319,2011-09-05,695000,3
4320,2011-09-05,765000,4
4321,2011-09-06,377000,3
4322,2011-09-07,360000,2
4323,2011-09-07,410000,3
4324,2011-09-07,429000,3
4325,2011-09-07,465000,3
4326,2011-09-07,468000,3
4327,2011-09-07,5425000,4
4328,2011-09-08,520000,3
4329,2011-09-08,745000,4
4330,2011-09-09,670000,5
4331,2011-09-09,782000,5
4332,2011-09-10,587500,3
4333,2011-09-12,439950,3
4334,2011-09-12,485000,3
4335,2011-09-12,555000,4
4336,2011-09-12,645000,3
4337,2011-09-13,530000,3
4338,2011-09-13,538000,4
4339,2011-09-13,617500,4
4340,2011-09-14,522000,3
4341,2011-09-15,512000,4
4342,2011-09-15,595000,3
4343,2011-09-16,477000,3
4344,2011-09-16,1200000,4
4345,2011-09-19,354000,3
4346,2011-09-19,415000,3
4347,2011-09-19,580000,4
4348,2011-09-19,585000,4
4349,2011-09-19,604000,4
4350,2011-09-19,720000,3
4351,2011-09-20,395000,2
4352,2011-09-20,407000,3
4353,2011-09-21,427000,3
4354,2011-09-21,444000,3
4355,2011-09-21,450000,3
4356,2011-09-21,469950,3
4357,2011-09-21,502000,3
4358,2011-09-21,551000,3
4359,2011-09-21,600000,4
4360,2011-09-22,405000,2
4361,2011-09-22,632500,4
4362,2011-09-23,390000,3
4363,2011-09-23,410000,3
4364,2011-09-23,430000,2
4365,2011-09-23,490000,3
4366,2011-09-23,830000,3
4367,2011-09-24,415000,3
4368,2011-09-24,485000,3
4369,2011-09-24,501000,3
4370,2011-09-24,585000,4
4371,2011-09-24,742000,3
4372,2011-09-24,835000,4
4373,2011-09-24,1250000,3
4374,2011-09-25,975000,4
4375,2011-09-26,450000,2
4376,2011-09-26,580000,3
4377,2011-09-27,470000,3
4378,2011-09-27,580000,4
4379,2011-09-27,612500,4
4380,2011-09-27,753000,4
4381,2011-09-28,390000,3
4382,2011-09-29,675000,4
4383,2011-09-29,680000,3
4384,2011-09-30,347000,2
4385,2011-09-30,395000,3
4386,2011-09-30,399000,3
4387,2011-09-30,440000,3
4388,2011-09-30,507500,3
4389,2011-09-30,605000,4
4390,2011-09-30,620000,4
4391,2011-09-30,675000,4
4392,2011-10-01,476000,4
4393,2011-10-01,560000,4
4394,2011-10-01,875000,4
4395,2011-10-01,1100000,4
4396,2011-10-04,415000,3
4397,2011-10-04,447500,3
4398,2011-10-04,490000,3
4399,2011-10-04,525000,3
4400,2011-10-04,530000,4
4401,2011-10-04,675000,5
4402,2011-10-04,777000,5
4403,2011-10-05,385000,3
4404,2011-10-05,422500,3
4405,2011-10-05,426500,3
4406,2011-10-05,455000,3
4407,2011-10-05,598000,4
4408,2011-10-05,617500,4
4409,2011-10-05,630000,5
4410,2011-10-05,2200000,5
4411,2011-10-06,365000,3
4412,2011-10-06,397000,3
4413,2011-10-06,500000,3
4414,2011-10-06,505000,2
4415,2011-10-06,550000,3
4416,2011-10-06,575000,3
4417,2011-10-06,605000,4
4418,2011-10-06,625000,4
4419,2011-10-07,423000,3
4420,2011-10-07,540000,5
4421,2011-10-07,555000,4
4422,2011-10-07,570000,4
4423,2011-10-07,700000,4
4424,2011-10-08,384000,3
4425,2011-10-08,665000,3
4426,2011-10-10,455000,4
4427,2011-10-11,372000,2
4428,2011-10-11,399000,3
4429,2011-10-11,577000,3
4430,2011-10-11,662500,4
4431,2011-10-12,375000,3
4432,2011-10-12,400000,3
4433,2011-10-12,405000,3
4434,2011-10-12,420000,4
4435,2011-10-12,443000,3
4436,2011-10-12,490000,2
4437,2011-10-12,505500,4
4438,2011-10-13,361000,3
4439,2011-10-13,371000,3
4440,2011-10-13,450000,3
4441,2011-10-13,610000,4
4442,2011-10-13,700000,3
4443,2011-10-14,510000,4
4444,2011-10-15,795000,3
4445,2011-10-15,980000,5
4446,2011-10-17,440000,3
4447,2011-10-17,450000,4
4448,2011-10-17,500000,5
4449,2011-10-18,405000,3
4450,2011-10-18,409000,3
4451,2011-10-18,429000,4
4452,2011-10-18,435000,3
4453,2011-10-18,475000,4
4454,2011-10-18,483000,3
4455,2011-10-18,770000,4
4456,2011-10-18,930000,4
4457,2011-10-19,385000,3
4458,2011-10-19,389000,3
4459,2011-10-19,460000,3
4460,2011-10-19,475500,3
4461,2011-10-19,480000,4
4462,2011-10-19,520000,4
4463,2011-10-19,525000,2
4464,2011-10-19,703500,5
4465,2011-10-19,900000,3
4466,2011-10-20,350000,3
4467,2011-10-20,430000,3
